Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,20.0,26.590550741365213,0.8826290374658475,0.9394833886055929,25.202546520543944,28.535905253448437,0.005,0.13295275370682608,0.0046974169430279685,0.12601273260271972,0.1426795262672422,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
10,1,1000.0,20.0,25.913207501258807,0.9209540727114918,0.9596635205693148,24.966559712930465,28.33015583932906,0.01,0.25913207501258806,0.00959663520569315,0.24966559712930467,0.2833015583932906,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.397470117000633,0.4319918767989902,0.6572608894487715,24.59259474122332,26.892318253687638,0.015,0.3809620517550095,0.009858913341731567,0.36888892111834976,0.40338477380531457,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.67587984590669,0.15719443985752857,0.3964775401678241,22.84563868007626,24.39490531650248,0.02,0.4735175969181338,0.007929550803356496,0.4569127736015252,0.48789810633004965,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.63835183559808,0.11383428491685044,0.33739336821705673,21.02209343938586,22.17252208270515,0.025,0.540958795889952,0.00843483420542645,0.5255523359846465,0.5543130520676288,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.876130807107604,0.0768560576386427,0.277229251051621,18.378890015764856,19.526425684883108,0.03,0.566283924213228,0.008316877531548656,0.5513667004729457,0.5857927705464933,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.32682527713921,0.06401785779139385,0.2530175049110117,15.879344822463857,16.741275568663525,0.035,0.5714388846998724,0.008855612671885425,0.555777068786235,0.5859446449032234,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
40,1,1000.0,20.0,14.220434287641812,0.031066439022656402,0.17625674177930445,13.763110446570995,14.457138559104518,0.04,0.5688173715056724,0.0070502696711722,0.5505244178628398,0.5782855423641807,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
45,1,1000.0,20.0,12.172141944207961,0.031164784952418135,0.1765355062088591,11.873418222116092,12.479264750294599,0.045,0.5477463874893582,0.007944097779398649,0.5343038199952241,0.561566913763257,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.59667456082646,0.01038823935767839,0.10192271266836646,10.399502376453013,10.733321106452095,0.05,0.529833728041323,0.005096135633418312,0.5199751188226507,0.5366660553226048,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
55,1,1000.0,20.0,9.12642514834535,0.016645462903675124,0.12901729691663488,8.883754034079587,9.453502304872272,0.055,0.5019533831589942,0.007095951330414932,0.4886064718743773,0.519942626767975,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.987027514114317,0.018157763301664038,0.13475074508760254,7.731451798697266,8.309343528961929,0.06,0.47922165084685897,0.008085044705256141,0.46388710792183596,0.4985606117377157,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
